,review_cleaned_text,sentiment
2174,"['highly', 'recommend', 'movie', 'interested', 'art', 'poetry', 'theater', 'politic', 'japanese', 'history']",1
2175,"['wind', 'lion', 'wonderful', 'rendering', 'america', 'imperial', 'age']",1
2176,"['story', 'different', 'terrific', 'production', 'value', 'faultless', 'photography', 'composition', 'editing', 'terrific', 'casting', 'underappreciated', 'brian', 'keith', 'play', 'bully', 'teddy', 'vivid', 'history']",1
2177,"['wind', 'lion', 'tell', 'largely', 'eye', 'son', 'member', 'family', 'identify', 'character', 'sean', 'connery', 'noble', 'brigand', 'candace', 'bergen', 'feisty', 'heroine', 'john', 'huston', 'wily', 'john', 'hay', 'steve', 'kanaly', 'spiffy', 'radiant', 'ruthless', 'lieutenant', 'roosevelt', 'big', 'stick']",1
2178,"['high', 'adventure', 'good']",1
2179,"['think', 'robert', 'ryans', 'good', 'film', 'portray', 'like', 'father', 'schizophrenic', 'real', 'life,(my', 'father', 'murder', 'affect', 'second', 'world', 'war', 'bad']",1
2180,"['humour', 'day', 'apt']",1
2181,"['mother', 'brother', 'this)when', 'robert', 'ryan', 'portray', 'type', 'man', 'good', 'imitation', 'type', 'individual', 'impressed']",1
2182,"['song', 'cover', 'girl', 'old', 'fashioned', 'tuneful']",0
2183,"['annoying', 'thing', 'cover', 'girl', 'way', 'rita', 'hayworth', 'pedestal']",0
2184,"['unfortunately', 'cover', 'girl', 'example', 'hollywood', 'use', 'exploit', 'woman', 'financial', 'gain']",0
2185,"['non', 'linear', 'narration', 'flashback', 'articulate']",1
2186,"['good', 'cinematography', 'monica', 'bellucci', 'look', 'beautiful']",1
2187,"['good', 'commentary', 'today', 'love', 'undoubtedly', 'film', 'worth']",1
2188,"['people', 'timer', 'film', 'making', 'think', 'excellent', 'job']",1
2189,"['popular', 'cinema', 'good', 'house', 'good', 'reaction', 'plenty', 'laugh']",1
2190,"['feel', 'good', 'film', 'feel', 'come', 'cinema']",1
2191,"['northern', 'humour', 'positive', 'community', 'represent']",1
2192,['enjoy'],1
2193,['like'],1
2194,['seriously'],0
2195,"['create', 'unique', 'feeling']",1
2196,"['vivian', 'schilling', 'excellent', 'job', 'script']",1
2197,"['world', '95', 'garbage', 'theatre', 'today']",1
2198,"['role', 'play']",1
2199,"['screamy', 'masculine', 'right']",1
2200,"['camera', 'like', 'movie']",1
2201,"['cast', 'role', 'ready', 'script']",1
2202,"['european', 'movie', 'nice', 'throwback', 'time', 'student', '1980', 'experience', 'live', 'abroad', 'interact', 'nationality', 'circumstance', 'slightly', 'different']",1
2203,"['fan', '...', 'movie', 'suck', 'bad']",0
2204,"['bad', 'ticker']",0
2205,"['movie', 'bad']",0
2206,"['like', '3', '4', 'building', 'use', 'couple', 'location', 'maybe', 'poor', 'hummh']",0
2207,['blow'],0
2208,"['movie', 'excellent!angel', 'beautiful', 'scamp', 'adorable!his', 'little', 'yelp', 's', 'scared', 'funniest', 'scamp', 'catch', 'curtain', 'angel', 'scamp', 'singe', 've', 'feel', ""before'"", 'totally', 'recommend', 'movie', 'come', 'special', 'edition', 'june', '20.the', 'cover', 'scamp', 'garbage', 'angel', 'underneath', 'lid']",1
2209,"['explain', 'movie', 'romantic', 'charming', 'hilarious', 'adorable', 'junkyard', 'scene', 'funny', 'junkyard', 'dog', 'special', 'funny', 'laugh', 'kid', 'love', 'buy', 'come', 'new', 'feature']",1
2210,"['choose', 'torture', 'disgusting', 'piece', 'blatant', 'american', 'propaganda']",0
2211,"['americans', 'stupid', 'hatred', 'cliché', 'admit']",0
2212,"['involve', 'return', 'school', 'acting', 'utterly', 'predictable', 'bad', 'script', 'pile', 'garbage', 'round']",0
2213,"['wish', 'enter', 'negative', 'value', 'admin']",0
2214,"['set', 'bad', 'look', 'place', 'thunderbirds', 'episode']",0
2215,"['use', 'slow', 'motion', 'needlessly', 'repeat', 'movie', 'bad', 'acting', 'bad', 'kind', 'word', 'continuity', 'scene', 'throw', 'reason', 'whatsoever', 'vehicle', 'look', 'like', 'corn', 'flakes', 'box', 'directorial', 'style', 'border', 'stupidity']",0
2216,"['oh', 'yeah', 'storyline', 'pathetic']",0
2217,"['hate', 'write', 'bad', 'review', 'film', 'especially', 'like', 'star', 'film', 'bad', 'believe', 'second', 'proud']",0
2218,"['filmmaker', 'director', 'hide', 'head', 'sand', 'spend', 'money', 'time', 'movie']",0
2219,"['short', 'monumental', 'waste', 'time', 'energy', 'recommend', 'film']",0
2220,"['come', 'free', 'dvd', 'player', 'buy', 'turn', 'thing', 'halfway', 'embarrassed', 'howell']",0
2221,"['1/10', 'setting', '0/10']",0
2222,"['interesting', 'premise', 'billy', 'drago', 'good', 'dangerous', 'nut', 'bag', 'note', 'love', 'drago', 'stephen', 'mchattie', 'lance', 'hendrikson', 'flick', 'talk', 'rage', 'cheekbone']",1
2223,"['soundtrack', 'terrible']",1
2224,"['act', '--', 'professional', 'drago', 'debbie', 'rochon', '--', 'terrible', 'directing', 'bad', 'contributory', 'dialog', 'chimp', 'like', 'camera', 'work', 'barely', 'tolerable']",0
2225,"['sets', 'big', '10', 'oy', 'vey', 'scale']",1
2226,"['yes', 'simplify', 'thing', 'sake', 'brevity', 'core', 'problem', 'film', 'real', 'fulfilling', 'explanation']",0
2227,"['good', 'job', 'amusing']",1
2228,"['convoluted', 'plot', 'convince', 'film', 'watch', 'weird', 'question', 'glance']",0
2229,"['let', 'girlfriend', 'talk', 'bad', 'idea', 'hate']",0
2230,"['15', 'minute', 'movie', 'bad']",1
2231,"['bela', 'lugosi', 'totally', 'extraneous', 'intone', 'odd', 'line']",0
2232,"['acting', 'decidely', 'wooden', 'bad', 'period', 'universal', 'b', 'movie']",0
2233,"['like', 'armand', 'assante', 'cable', 'company', 'summary', 'sound', 'interesting', 'watch', 'twice', 'probably']",1
2234,"['believe', 'screenwriter', 'good', 'job', 'tie', 'loose', 'end']",1
2235,"['8/10', 'score', 'plot']",1
2236,"['like', 'spoiler', 'want', 'believe', 'film', 'worth', 'time']",1
2237,"['wow', 'bad', 'film']",0
2238,"['frightening', 'barely', 'comprehensible']",0
2239,"['plot', 'hang', 'acting', 'absolutely', 'appalling']",0
2240,"['good', 'camp', 'value']",0
2241,"['expect', 'oscar', 'material']",0
2242,"['iq', 'particularly', 'stupid', 'mollusk', 'come']",0
2243,"['film', 'use', 'word', 'loosely', 'insult', 'movie', 'public']",0
2244,"['involve', 'know', 'stre', 'narrative']",0
2245,"['1', '10', 'simply', 'low']",0
2246,"['watch', 'recently', 'fox', 'movie', 'channel', 'disappointed']",0
2247,"['know', 'contract', 'player', 'little', 'control', 'script', 'acting', 'bad', 'script']",0
2248,"['victor', 'mclaglen', 'bad', 'brian', 'donlevy', 'unrecognizable']",0
2249,"['consider', 'relation', 'screen', 'taylor', 'stanwyck', 'surprising', 'little', 'chemistry', 'screen']",0
2250,"['premise', 'film', 'ridiculous', 'president', 'u.s.']",0
2251,"['death', 'row', 'scene', 'entirely', 'unmove']",0
2252,"['thing', 'bad', 'taylor', 'acting', 'stanwyck', 'singing']",0
2253,"['producer', 'miss', 'entirely']",0
2254,"['deeply', 'impressed', 'character', 'play']",1
2255,"['know', 'film', 'great', 'thing', 'come', 'gifted', 'actor']",1
2256,"['cheap', 'cheerless', 'heist', 'movie', 'poor', 'characterisation', 'lot', 'underbite', 'style', 'stoic', 'emoting', 'think', 'chow', 'yun', 'fat', 'better', 'tomorrow', 'cheesy', 'clichés', 'throw', 'abandon', 'factory', 'ready', 'poorly', 'execute', 'fly', 'judo', 'roll', 'la', 'john', 'woo']",0
2257,"['squibs', 'look', 'awful']",0
2258,"['point', 'proceeding', 'look', 'remotely', 'like', 'america']",0
2259,"['plot', 'derivative', 'predictable', 'ending', 'like', 'mercy', 'killing']",0
2260,"['awful', 'dialogue', 'hopeless', 'overacting', 'gets', 'shoot', 'real', 'waste', 'space', 'time']",0
2261,"['uneasy', 'bad', 'movie', 'scared']",0
2262,"['dialogue', 'compose', 'thing', 'little', 'sense']",0
2263,"['30', 'minute', 'footage', 'waste', 'mediocre', 'elderly', 'actor', 'awkwardly', 'babble', 'overwrought', 'pseudo', 'satanic', 'gibberish', 'corny', 'teen', 'goth', 'blush', 'olde', 'english', 'latin', 'word']",0
2264,"['directing', 'sloppy']",0
2265,"['hackneyed', 'writing', 'certainly', 'bad', 'bad', 'directing']",0
2266,"['course', 'acting', 'blah']",0
2267,"['acting', 'cast', 'scale', 'balance', 'perfectly', 'overacting', 'underacting']",0
2268,"['finally', 'ending', 'great', 'handle', 'competent', 'people', 'jerry', 'falwell']",0
2269,"['love', 'movie', 'great', 'portrayal', 'family', 'share', 'end', 'know', 'special', 'love']",1
2270,"['movie', 'star', 'jaclyn', 'smith', 'god', 'good', 'come', '12', 'year', 'ago']",1
2271,"['movie', 'contain', 'star', 'cast', 'love', 'open', 'eye', 'actor']",1
2272,"['movie', 'kind', 'long', 'length', 'enjoy', 'minute']",1
2273,"['overall', 'rate', 'movie', '10', '1', '10', 'scale']",1
2274,"['lifetime', 'air', 'know', 'store', 'sell', 'let', 'know']",1
2275,"['particularly', 'remember', 'sense', 'assault', 'strident', 'cord', 'music', 'blare', 'little', 'warning', 'meaning']",0
2276,"['sort', 'pap', 'screen', 'afternoon', 'punish', 'unemployed', 'job']",0
2277,"['totally', 'different', 'load', 'understatement', 'black', 'comedy', 'film', 'remember']",1
2278,"['movie', 'create', 'universe', 'fascinating', 'way']",1
2279,['movie'],1
2280,[],1
2281,"['hope', 'team', 'movie', 'movie', 'continue', 'kinda', 'weird', 'style']",1
2282,"['forgot', 'cast', 'superb', 'trond', 'fausa', 'aurvåg', 'perfect', 'role', 'bothersome', 'man', 'understand']",1
2283,"['movie', 'good', 'humorous', 'comment', 'life', '2006']",1
2284,"['find', 'beautiful', 'enjoyable', 'uplifting']",1
2285,"['initially', 'local', 'site', 'film', 'film', 'buffalo', 'intrigue']",1
2286,"['later', 'find', 'lose', 'power', 'film']",1
2287,"['entire', 'audience', 'applaud', 'conclusion', 'film']",1
2288,"['leave', 'theater', 'lilt', 'step', 'joy', 'heart', 'hope', 'human', 'race']",1
2289,"['duris', 'wholesome', 'appearance', 'fine', 'performance']",1
2290,"['rest', 'cast', 'play']",1
2291,"['cinematography', 'noteworthy', 'include', 'fine', 'view', 'barcelona', 'famed', 'gaudi', 'tower']",1
2292,"['minute', 'film', 'start', 'second', 'thought']",0
2293,"['half', 'way', 'film', 'start', 'dislike']",0
2294,"['time', 'film', 'end', 'dislike', 'despise']",0
2295,"['film', 'lack', 'convincing', 'script']",0
2296,"['script', 'look', 'rough', 'draft', 'write', 'shoot', 'begin', 'finished', 'script', 'complete']",0
2297,"['thing', 'happen', 'character', 'personality', 'change', 'plot', 'twist', 'occur', 'real', 'reason', 'script']",0
2298,"['cast', 'good']",1
2299,"['worth', 'check']",1
2300,"['probably', 'irritate', 'entire', 'life']",0
2301,"['indescribably', 'annoying', 'idiotic']",0
2302,['bad'],0
2303,"['understand', 'kind', 'idiot', 'produce', 'mess', 'place', 'mention', 'season']",0
2304,"['script', 'bad', 'bad', '\x96', 'contain', 'cheesiness', 'unethical', 'joke', 'normally', 'rate', 'r', 'nc-17', 'movie']",0
2305,"['casting', 'horrible', 'cause', 'bad', 'actors', 'period']",0
2306,"['final', 'word', 'real', 'torture']",0
2307,"['zillion', 'time', 'away', 'reality']",0
2308,"['watch', 'washing', 'machine', 'twirl', 'hurt', 'eye']",0
2309,"['rating', '0/10', 'grade', 'z', 'note', 'bad', 'mother', 'cast', 'pull', 'daughter']",0
2310,"['20th', 'century', 'fox', 'road', 'house', '1948', 'silly', 'noir', 'implausible', 'unmitigated', 'bore', 'movie']",0
2311,"['unconvincing', 'cardboard', 'character', 'blandly', 'write', 'edward', 'chodorov', 'produce', 'surprisingly', 'direct', 'jean', 'negulesco', 'expect', 'great', 'deal']",0
2312,"['widmark', 'character', 'turn', 'unintentionally', 'comical']",0
2313,"['lose', 'marble', 'early', 'proceeding', 'totally', 'implausible', 'unconvincing']",0
2314,"['mess', 'movie', 'picture', 'mar', 'constant', 'use', 'studio', 'set', 'indoor', 'exterior']",0
2315,"['prompt', 'documentary']",0
2316,"['spoiler', 'movie', 'huge', 'disappointment']",0
2317,"['problem', 'know', 'start']",0
2318,"['cast', 'great']",1
2319,"['steve', 'martin', 'deliver', 'funny', 'performance', 'middle', 'aged', 'upper', 'class', 'uptight', 'white', 'guy']",1
2320,"['add', 'betty', 'white', 'jean', 'smart', 'great', 'cast', 'play']",1
2321,"['movie', 'lot', 'mistake']",0
2322,"['racial', 'stereotype', 'racial', 'joke', 'offend']",0
2323,"['movie', 'litter', 'overt', 'racial', 'slur', 'black', 'cast', 'member', 'return', 'white', 'depict', 'moron', 'boob']",0
2324,"['race', 'card', 'aside', 'let', 'look', 'major', 'flaw', 'film', 'destroy', 'latifa', 'character']",0
2325,"['real', 'plot']",0
2326,"['movie', 'free']",0
2327,"['steamboat', 'willie', 'amazingly', 'important', 'film', 'cinema', 'history']",1
2328,"['second', 'appearance', 'mickey', 'mouse', 'follow', 'silent', 'plane', 'crazy', 'early', 'year', 'probably', 'famous', 'film', '--', 'ground', 'breaking']",1
2329,"['hear', 'mickey', 'speak', 'ton', 'sound', 'effect', 'music', 'film', '--', 'grant', 'huge', 'crowd', 'pleaser', '1928']",1
2330,"['short', '25', 'year', 'amazed', 'timeless', 'film', 'actually']",1
2331,"['adorable', 'mickey', 'play', 'turkey', 'straw', 'highly', 'imaginative', 'occasionally', 'cruel', 'way']",1
2332,"['clever', 'real', 'crowd', 'pleaser', '--', 'film', 'rank', 'mickey', 'good', 'film', '80', 'wonderful', 'year']",1
2333,"['bipolarity', 'ruthless', 'thug', 'minute', 'ruthless', 'killer', 'minute', 'luv', 'diaper', 'commercial', 'completely', 'unconvincing']",0
2334,"['terribly', 'disappointed', 'film', 'receive', 'award', 'accolade', 'especially', 'far', 'deserving', 'work', 'film']",0
2335,"['original', 'body', 'soul', '1947', 'masterpiece']",1
2336,"['john', 'garfield', 'ann', 'revere', 'lilli', 'plmer', 'william', 'conrad', 'canada', 'lee', '...', 'film', 'great', 'cinematographer', 'grace', 'screen', '..', 'james', 'wong', 'howe']",1
2337,"['think', 'redeem', 'quality', 'remake']",0
2338,"['bad', 'film']",0
2339,"['bad', '...', '...', 'bad']",0
2340,"['movie', 'solid', 'example', 'bad', 'plot', 'bad', 'idea', 'way']",0
2341,"['shame', 'good', 'actor', 'like', 'thomerson', 'james', 'living', 'mess', 'like']",0
2342,"['think', 'bad']",0
2343,"['film', 'terrible', 'credit', '1986', 'version', 'watchable']",0
2344,"['let', 'start', 'problems\x97the', 'acting', 'especially', 'lead', 'professor', 'bad']",0
2345,"['script', 'big', 'flawed', 'mess']",0
2346,"['good', 'example', 'dumb', 'writing', 'establish', 'turn', 'zombie', 'student', 'human', 'remove', 'necklace', 'contain', 'piece', 'meteorite']",0
2347,"['director', 'paul', 'matthews', 'write', 'direct', 'weak', '1995', 'monster', 'movie', 'grim', 'clearly', 'know', 'pace', 'film']",0
2348,"['movie', 'terribly', 'boring', 'place']",0
2349,"['lighting', 'awful']",0
2350,"['film', 'look', 'cheap', 'bland']",0
2351,"['disappointing', 'aspect', 'lack', 'notable', 'gore']",0
2352,"['convention', 'work', 'past', 'certainly', 'work']",0
2353,"['visual', 'effect', 'awful']",0
2354,"['cg', 'opening', 'sequence', 'space', 'look', 'like', 'create', 'microsoft', 'slideshow', 'god', 'sake']",0
2355,"['explosion', 'gas', 'tank', 'end', 'awful']",0
2356,"['okay', 'like', 'consider', 'fair', 'critic', 'credit', 'credit', '--', 'creature', 'effect', 'actually', 'pretty', 'cool']",1
2357,"['got', 'love', 'close', 'slimy', 'drool', 'tooth']",1
2358,"['sum', 'film', 'breeders', 'terrible', 'cheaply', 'horror', 'movie', 'avoid', 'like', 'ebola', 'virus']",0
2359,['recommend'],0
2360,"['unbearable', 'watch', 'screen', 'little', 'charisma', 'terrible', 'comedic', 'timing']",0
2361,"['aside', 'terrible', 'lead', 'film', 'load', 'debit']",0
2362,"['understand', 'suppose', 'cheap', 'popcorn', 'comedy', 'mean', 'completely', 'insult', 'intelligence', 'write', 'incredibly', 'hackneyed', 'border', 'offensive']",0
2363,"['lewis', 'black', 'considerable', 'talent', 'waste', 'incendiary', 'unrestrained', 'pg-13', 'rating', 'certainly', 'allow']",0
2364,"['film', 'sole', 'bright', 'spot', 'jonah', 'hill', 'look', 'unrecognizable', 'fan', 'recent', 'superbad', 'weight', 'lose', 'interim']",1
2365,"['originality', 'freshness', 'movie', 'spend', 'remake', 'little', 'offer']",0
2366,"['budget', 'evidently', 'limited']",0
2367,"['reflect', 'cast', 'par', 'script', 'borrow', 'early', 'classic']",0
2368,"['decent', 'acting', 'action', 'location', 'work', 'balance', 'thing']",0
2369,"['filmiing', 'expansive']",0
2370,"['fail', 'convey', 'broad', 'sweep', 'landscape', 'great', 'original']",0
2371,"['generally', 'lack', 'imagination']",0
2372,"['possible', 'movie', 'bad']",0
2373,"['plot', 'place']",0
2374,"['woman', 'finally', 'sign', 'improvement', 'expect', 'thing', 'happen', 'time', 'film', 'far', 'asleep']",0
2375,"['beware', 'trashy', 'cult', 'movie', 'trash', '-period']",0
2376,"['believe', 'sequel']",0
2377,"['precisely', 'bad', 'review']",0
2378,"['90', 'child', 'truly', 'enjoy', 'proudly', 'enjoy', 'big', 'time', 'classical', 'wb', 'cartoon']",1
2379,"['tiny', 'toons', '90', 'vibe', 'deliver', 'popular', 'funny', 'underrated', 'cartoon', 'create']",1
2380,"['memory', 'murky', 'enjoy', 'single', 'episode', 'product', 'relate']",1
2381,"['easily', 'cartoon', 'laugh', 'tender', 'way', 'dark', 'sitcom', 'orient', 'teenager']",1
2382,"['character', 'funny', 'peculiarity', 'true', 'lead', 'character']",1
2383,"['single', 'character', 'hilarious', 'deserve', 'lead']",1
2384,"['element', 'story', 'excessively', 'phony', 'contrive', 'painful', 'sit']",0
2385,"['line', 'write', 'year', 'old', 'try', 'oh', 'hard', 'sound', 'like', 'year', 'old', 'um', 'know', '...', 'talk']",0
2386,"['perabo', 'nice', 'energy', 'level', 'obviously', 'comfortable', 'camera']",1
2387,"['simply', 'excuse', 'poorly']",0
2388,"['movie', 'think', 'stupid', 'movie']",0
2389,"['stupid', 'think', 'idea', 'volcano', 'los', 'angeles']",0
2390,"['honest', 'unbelievable', 'nonsense', 'foolish']",0
2391,"['conclusion', 'bother', 'movie', 'volcano', 'los', 'angeles', 'nonsense']",0
2392,"['story', 'line', 'awful']",0
2393,['painful'],0
2394,"['accent', 'absolutely', 'abysmal']",0
2395,"['hypocrisy', 'film', 'vomit']",0
2396,"['waste', 'time', 'watch', 'rubbish', 'non', 'researched', 'film']",0
2397,"['believe', 'pitch', 'black']",1
2398,"['character', 'interesting', 'want', 'find', 'long', 'movie', 'think', 'people', 'surprise']",1
2399,['watch'],1
2400,"['omit', 'watch']",0
2401,['funny'],1
2402,"['rating', '3', '10']",0
2403,"['character', 'interesting', 'care']",1
2404,"['instant', 'classic', 'great', 'soundtrack', 'catchy', 'song', 'end', 'credit']",1
2405,['miss'],1
2406,"['masterful', 'piece', 'film', 'making', 'theme', 'simmer', 'occasionally', 'boil', 'wart', 'study', 'poet', 'bohemian', 'self', 'indulgent', 'wartime', 'year', 'span', 'aerial', 'bombardment', 'london', 'outward', 'tranquillity', 'welsh', 'coastal', 'retreat', 'borderline', 'friendship', 'lust', 'love', 'dedication', 'art', 'experience', 'versus', 'practical', 'concern', 'jealousy', 'rivalry', 'cowardice', 'egotism', 'versus', 'heroism', 'self', 'sacrifice']",1
2407,"['mature', 'subtle', 'script', 'suggest', 'occasionally', 'bring', 'dramatic', 'focus', 'underlie', 'tension', 'serve', 'perfect', 'performance', 'apart', 'odd', 'inappropriate', 'smile', 'keira', 'knightley', 'prone', 'direction', 'time', 'character', 'mention']",1
2408,"['exquisite', 'visual', 'composition', 'moment', 'inventive', 'elegant', 'use', 'close', 'camera', 'angle', 'lighting', 'include', 'pointillistic', 'faux', 'home', 'movie', 'footage', 'wonder', 'joy', 'behold']",1
2409,"['continuously', 'beautiful', 'look', 'bertolucci', 'relationship', 'convincing', 'narrative', 'engaging', 'master', 'work']",1
2410,"['basic', 'premise', 'waste', 'sideline', 'inexplicable', 'focus', 'documentary', 'crew']",0
2411,"['regardless', 'film', 'fail', 'level']",0
2412,"['avoid', 'cost']",0
2413,"['film', 'christmas', 'great', 'film']",1
2414,"['think', 'errol', 'flynn', 'brilliant', 'custer', 'favourite', 'actor']",1
2415,"['acting', 'alongside', 'olivia', 'de', 'havilland', 'brilliant', 'ending', 'fantastic']",1
2416,"['know', 'errol', 'flynn', 'brilliant', 'actor', 'dad', 'favourite', 'actor', 'grow', 'watch', 'film', 'child']",1
2417,"['watch', 'film', 'realise', 'great', 'actually']",1
2418,"['film', '10', '10']",1
2419,"['know', 'jim', ""o'connor"", 'energetic', 'george', 'dull']",0
2420,"['want', 'host', 'voice', 'monotonous', 'involve', 'guest']",0
2421,"['lovely', 'little', 'thriller', 'hitchcock', 'lot', 'nice', 'shenanigan', 'surround', 'murder', 'spy', 'kidnapped', 'child', 'nasty', 'church', 'foreign', 'plot', 'random', 'taxidermist']",1
2422,"['jimmy', 'stewart', 'great', 'hero', 'hitchcock', 'story', 'rip', 'cool', 'climax', 'embassy', 'function', 'lack', 'brood', 'menace', 'hitchcock', 'black', 'white', 'low', 'budget', 'original']",1
2423,"['wonderful', 'film', 'great', 'master', 'stable']",1
2424,"['film', 'excellently', 'produce', 'rating', 'typical', 'sci', 'fi', 'film']",1
2425,"['excellently', 'produce', 'sci', 'fi', 'good', 'producer', 'scot', 'vandiver']",1
2426,"['entertaining', 'nonetheless']",1
2427,"['campy', 'sort', 'film', 'joy', 'watch']",1
2428,"['barely', 'boring', 'moment', 'film', 'plenty', 'humorous']",1
2429,"['cast', 'entertaining', 'usual']",1
2430,"['overall', 'delight']",1
2431,"['movie', 'mind', 'bendingly', 'awful', 'create']",0
2432,"['film', 'lack', 'real', 'scare', 'tension', 'medical', 'terminology', 'use', 'bit', 'iffy', 'insulin', 'dependant', 'diabetic']",0
2433,['act'],0
2434,"['movie', 'excellent', 'job', 'reveal', 'complexity', 'task', 'incredible', 'challenge', 'face', 'south', 'africa']",1
2435,"['believe', 'movie', 'think', 'people', 'outside', 'south', 'africa', 'understand', 'past', 'attempt', 'truth', 'reconciliation', 'process']",1
2436,"['short', 'magnificent', 'photography', 'cinematography', 'film']",1
2437,"['acting', 'fantastic', 'story', 'seamlessly', 'weave', 'dog', 'splendid', '.............', 'rent', 'view']",1
2438,"['afraid', 'subtitle', '........', 'worth', 'little', 'aversion', 'therapy', '10/10']",1
2439,"['excellent', 'performance']",1
2440,"['good', 'actor']",1
2441,"['great', 'directing', 'photography']",1
2442,"['true', 'shakespear', 'shakespear', 'fan']",1
2443,"['macbeth', 'jason', 'connery', 'tear', 'final', 'monolog', 'brief', 'candle', 'out)he', 'sphere', 'moral', 'decay', 'dark', 'force', 'human', 'face', 'interesting']",1
2444,"['helen', 'baxendale', 'credible', 'lady', 'macbeth', 'cheerfull', 'time', 'look', 'like', 'naughty', 'girl', 'deadly', 'taste', 'blood', 'evil']",1
2445,"['love', 'death', 'decay', 'shakespears', 'lyric', '...']",1
2446,"['witty', 'delightful', 'adaptation', 'dr', 'seuss', 'book', 'brilliantly', 'animate', 'upa', 'fine', 'thoroughly', 'deserving', 'academy', 'award']",1
2447,"['special', 'mention', 'superb', 'music', 'score', 'sound', 'effect', 'integral', 'element', 'help', 'memorable', 'enjoyable', 'cartoon']",1
2448,"['paul', 'schrader', 'film', 'mishima', 'superb', 'complex']",1
2449,"['notable', 'john', 'bailey', 'fine', 'crisp', 'beautifully', 'colored', 'cinematography', 'great', 'production', 'design', 'costume', 'eiko', 'ishioka', 'memorable', 'costume', 'coppola', 'dracula', 'receive', 'deserved', 'oscar']",1
2450,"['allow', 'poor', 'production', 'value', 'time', '1971', 'format', 'kind', 'mini', 'series', 'baaaaaad']",0
2451,"['visually', 'collect', 'extant', 'film', 'austen', 'work', 'skip']",0
2452,"['watch', 'small', 'consolation', 'actress', 'play', 'anne', 'sister', 'wonderful', 'job', 'role']",1
2453,['good'],0
2454,"['speak', 'music', 'unbearably', 'predictably', 'kitchy']",0
2455,"['film', 'drop', 'ball']",0
2456,"['stunning', 'movie']",1
2457,"['raw', 'sublimely']",1
2458,"['feel', 'like', 'gripping', 'intelligent', 'stage', 'play', 'overly', 'theatrical', 'feeling', 'actually', 'watch', 'people', 'stage', 'play', 'terror', 'white', 'lie', 'escalate', 'monstrous', 'consequence']",1
2459,"['main', 'player', 'mesmerise']",1
2460,"['tom', 'wilkinson', 'break', 'heart', 'end', '...', 'judge', 'fumble', 'hankie', 'hand', 'face', 'male', 'female', 'alike']",1
2461,"['julian', 'fellowes', 'triumph']",1
2462,"['national', 'treasure']",1
2463,[],1
2464,"['excellent', 'film']",1
2465,"['aerial', 'scene']",1
2466,"['right', 'balance', 'war', 'love']",1
2467,"['film', 'meaning', 'phrase', 'history', 'human', 'conflict', 'owe']",1
2468,"['kris', 'kristoffersen', 'good', 'movie', 'difference']",1
2469,"['good', 'film', 'great', 'director']",1
2470,"['definitely', 'documentary', 'look', 'family', 'relationship', 'marriage']",1
2471,"['continuity', 'error', 'user', 'comment', 'different', 'car', 'garage', 'joe', 'glass', '...', 'fact', 'joe', 'facial', 'hair', 'configuration', 'change', 'scene', 'scene']",0
2472,"['great', 'movie']",1
2473,"['10', '10', 'star']",1
2474,"['movie', 'inspiration', 'come', 'overcome', 'fear', 'rejection']",0
2475,"['bad', 'actually', 'worth', 'reason']",0
2476,"['punishment', 'park', 'brilliant', 'piece', 'cinema']",1
2477,"['shoot', 'southern', 'california', 'desert', 'use', 'patent', 'faux', 'documentary', 'style', 'watkins', 'create', 'film', 'like']",1
2478,"['peter', 'watkins', 'accessible', 'film']",1
2479,"['advise', 'look']",1
2480,['regret'],1
2481,"['highly', 'recommend', 'a+']",1
2482,"['...', 'think', 'bad']",0
2483,"['mediocre', 'miserable', 'hollow', 'laughable', 'predictable', 'piece', 'garbage']",0
2484,"['case', 'bad', 'laughable']",0
2485,"['bad', 'performance', 'play', 'angela', 'bennett', 'computer', 'expert', 'home', 'time']",0
2486,"['film', 'pretext', 'ridiculous', 'action', 'scene']",0
2487,['awful'],0
2488,"['bad', 'actress', 'repeat', 'robotic', 'face', 'picture']",0
2489,"['result', 'shame']",0
2490,"['delete', 'film', 'mind']",0
2491,"['bad', 'time']",0
2492,"['begin', 'smart', 'ass', 'ed', 'comment', 'totally', 'wall', 'uncalled']",0
2493,"['fat', 'computer', 'geek', 'unbelievable', 'bible', 'thumper', 'bad', 'ass', 'girl', 'actor']",0
2494,"['hear', 'cole', 'totally', 'unbelievable']",0
2495,"['time', 'open', 'mouth', 'expect', 'hear', 'kid', '...', 'pull', 'plug', 'mercy', 'kill', 'horrible']",0
2496,"['story', 'unbelievable', 'actor']",0
2497,"['lame', 'good', 'way', 'describe']",0
2498,"['stanwyck', 'morgan', 'perfectly', 'cast', 'way', 'modern', 'equivalent', 'dickens', 'christmas', 'carol', 'sensibility']",1
2499,"['success', 'film', 'depend', 'casting', 'sydney', 'greenstreet', 'alexander', 'yardley', 'character']",1
2500,"['attractive', 'set', 'use', 'film', 'eye', 'pleasing', 'gem']",1
2501,"['m', 'big', 'fan', 'rpg', 'game', 'movie', 'disgrace', 'self', 'respect', 'rpger']",0
2502,"['line', 'cut', 'audio', 'wrong']",0
2503,"['find', 'movie', 'youtube']",0
2504,"['line', 'waste', 'time', 'money', 'bad', 'come']",0
2505,"['lassie', 'movie', 'sleep', '....', 'forever']",0
2506,"['describe', 'painfully', 'dreary', 'time', 'waster', 'film']",0
