,Customer_id,Phone,OnlineSecurity,OnlineBackup,TechSupport,DeviceProtection,StreamingTV,StreamingMovies,PaperlessBilling,DSL,Fiber Optic
2494,X874197,1,1,1,0,0,1,0,1,0,1
2495,B824807,1,0,1,0,0,1,1,1,1,0
2496,I401442,1,0,0,0,0,0,1,1,0,1
2497,D53689,1,1,1,0,1,1,0,0,1,0
2498,N391380,1,0,1,1,0,0,1,1,0,1
2499,B561835,1,0,1,0,1,1,1,1,1,0
2500,J722234,1,1,1,0,0,0,0,1,0,1
2501,S311262,1,1,0,1,1,0,0,1,1,0
2502,T346465,1,0,0,1,1,1,0,0,0,1
2503,P784259,0,0,0,0,0,1,0,1,0,1
2504,D648598,1,0,0,1,1,1,0,0,0,1
2505,J582311,1,1,0,0,1,0,1,1,0,1
2506,K865506,0,0,0,0,1,1,0,1,0,1
2507,V898426,1,1,0,0,0,1,0,1,1,0
2508,O602088,1,0,1,1,0,0,1,0,1,0
2509,C951645,1,1,1,1,0,0,0,0,0,1
2510,C139959,1,0,1,1,0,0,0,1,0,1
2511,J727968,1,0,1,0,0,1,0,1,0,1
2512,A840799,1,0,1,1,1,1,0,0,1,0
2513,G540539,1,0,1,0,1,0,1,1,1,0
2514,F834875,1,0,0,0,0,1,1,1,0,1
2515,U315909,0,1,0,0,1,0,0,1,0,1
2516,K443043,1,1,0,0,0,1,1,0,0,1
2517,O426543,1,0,0,0,1,1,1,1,1,0
2518,F613432,1,0,0,0,0,1,0,0,1,0
2519,L98884,1,0,0,1,0,1,0,0,0,0
2520,I455414,1,0,1,1,1,0,1,0,1,0
2521,Q200925,1,0,0,0,1,0,1,1,1,0
2522,A146981,1,0,1,1,0,0,0,1,1,0
2523,B882647,1,0,0,1,1,1,1,0,0,0
2524,Z11338,1,1,0,0,1,1,1,1,0,1
2525,S214992,1,0,1,1,0,0,0,0,0,1
2526,S587488,1,0,0,1,0,1,1,1,0,1
2527,Q932518,1,0,0,0,0,0,0,1,0,1
2528,G879772,1,1,1,0,1,0,1,0,0,1
2529,I149456,0,1,0,1,0,0,1,0,1,0
2530,W324283,1,0,1,0,1,1,1,0,1,0
2531,V88523,1,1,0,0,1,1,1,1,0,0
2532,J574327,0,0,0,0,1,1,1,1,0,1
2533,B536861,1,0,0,0,0,0,0,1,0,0
2534,M27449,1,0,1,1,0,0,1,0,1,0
2535,H425994,1,0,0,0,0,1,0,0,0,1
2536,P870642,1,0,0,0,0,0,1,1,0,1
2537,N291590,1,1,0,0,1,1,0,1,0,1
2538,W211074,1,0,0,0,0,1,0,1,0,0
2539,B585942,1,0,1,1,0,0,0,0,0,1
2540,U652791,1,0,1,0,1,0,0,0,1,0
2541,J802172,1,0,1,0,0,0,1,0,1,0
2542,G761865,1,1,1,0,1,1,0,1,0,1
2543,T240066,1,1,1,1,0,1,1,0,0,1
2544,O408818,1,1,1,0,1,0,0,1,0,1
2545,P129520,1,1,0,1,0,1,0,0,1,0
2546,K514728,1,0,1,0,1,1,0,0,0,1
2547,K865783,1,0,1,0,1,1,1,0,0,0
2548,M184161,1,1,0,0,0,1,1,1,0,1
2549,M786135,1,1,0,0,0,0,0,0,0,1
2550,T166384,1,0,1,1,0,1,0,1,0,0
2551,X209020,1,1,1,1,1,1,0,1,0,0
2552,J377593,1,0,1,1,0,1,1,0,1,0
2553,H683813,1,0,0,1,1,1,1,0,0,1
2554,A544585,1,1,0,1,1,1,1,0,0,0
2555,A903151,0,1,0,0,1,1,1,0,0,0
2556,I950522,1,0,0,0,0,0,1,1,0,1
2557,H304203,1,0,0,1,0,0,0,0,1,0
2558,J512358,1,1,1,1,1,1,0,1,1,0
2559,O886055,1,1,0,1,0,1,0,1,0,0
2560,K114992,0,0,0,0,1,0,1,1,1,0
2561,B352309,1,1,0,0,0,1,0,0,0,0
2562,J20736,1,1,1,1,0,0,1,0,0,1
2563,Y857689,1,0,1,0,0,0,0,0,0,1
2564,G730827,1,1,1,0,0,1,1,1,1,0
2565,M257399,0,0,0,0,1,0,1,1,0,0
2566,A613026,1,0,1,0,0,1,1,1,0,1
2567,W365194,1,1,0,0,0,1,0,1,0,1
2568,B705971,1,0,0,1,1,1,0,1,1,0
2569,B482277,1,1,1,0,0,0,0,1,0,1
2570,L223677,1,1,1,1,0,0,0,0,1,0
2571,T809308,1,0,0,0,0,0,1,0,0,1
2572,P855307,1,0,1,1,0,0,1,0,0,1
2573,J489262,1,0,1,0,0,0,0,0,0,1
2574,T966251,1,1,1,0,0,0,1,1,0,0
2575,Z34186,1,1,0,1,0,1,0,1,0,1
2576,I161979,1,0,0,0,1,1,0,1,1,0
2577,S19660,0,1,1,0,1,1,1,1,0,1
2578,F247943,1,0,1,0,1,0,1,1,1,0
2579,V981763,1,0,1,1,0,0,1,1,1,0
2580,P514284,1,0,0,1,1,1,0,1,1,0
2581,K159541,1,1,1,1,1,0,0,0,1,0
2582,S627734,1,1,0,1,0,0,1,0,0,1
2583,Z481614,1,1,1,1,0,0,1,0,0,1
2584,X147999,1,1,0,1,0,1,1,0,1,0
2585,I246752,1,0,1,0,0,0,0,0,0,1
2586,H61682,1,1,0,1,1,0,1,0,0,1
2587,Z155409,1,1,0,0,1,0,1,1,0,1
2588,H932507,1,0,0,0,1,0,0,1,0,1
2589,Q417407,1,0,0,0,0,1,1,1,0,1
2590,Z628420,1,0,0,0,0,1,0,1,1,0
2591,O845822,1,1,0,1,0,0,0,0,1,0
2592,X697479,1,0,0,0,0,0,0,1,0,1
2593,Q373527,1,0,0,1,0,0,0,0,1,0
2594,P529004,1,0,0,0,0,1,1,0,0,0
2595,C18933,0,0,0,0,1,0,0,1,0,0
2596,W664355,1,0,1,1,1,0,1,1,0,0
2597,P279595,1,0,0,0,1,0,1,0,1,0
2598,B455335,0,0,1,1,0,0,0,1,1,0
2599,N421546,1,1,0,1,1,0,0,0,0,1
2600,N224205,1,0,1,0,1,0,0,1,1,0
2601,B225501,1,1,0,0,0,0,0,1,0,0
2602,I33248,1,0,1,1,1,0,1,1,1,0
2603,G786082,1,0,1,0,0,1,0,0,0,1
2604,E135018,1,1,0,0,1,1,1,0,1,0
2605,D285590,1,0,0,0,1,0,0,1,0,1
2606,E564058,1,0,0,0,1,1,1,1,0,1
2607,W664734,1,0,1,1,0,0,1,1,1,0
2608,Z172324,1,0,0,0,0,0,0,1,1,0
2609,T35900,1,1,1,1,0,1,1,1,0,1
2610,V955342,1,0,0,0,1,1,1,0,1,0
2611,C36361,1,1,0,1,1,0,0,1,0,1
2612,B269529,1,0,0,1,0,0,1,1,0,1
2613,D873060,1,0,0,1,0,1,1,1,0,0
2614,S597816,1,0,1,1,0,0,1,0,0,0
2615,Q226767,1,1,0,1,1,0,0,0,0,0
2616,F926070,1,1,0,1,0,1,1,0,0,1
2617,E740186,1,0,0,0,1,1,0,0,1,0
2618,D470800,1,0,1,0,0,1,0,1,1,0
2619,L693816,1,1,0,0,1,1,1,1,1,0
2620,K421567,1,0,1,1,1,0,1,1,0,0
2621,H330611,1,0,0,0,1,0,1,0,1,0
2622,E25818,1,1,0,1,0,0,1,1,0,0
2623,K111418,1,0,0,1,1,1,0,1,0,0
2624,Q154549,1,0,0,0,0,0,1,1,0,1
2625,Y901042,1,1,0,0,0,0,0,1,0,1
2626,J567825,1,1,0,1,1,1,0,1,0,0
2627,C816362,1,0,1,0,1,1,1,1,0,1
2628,Y07907,0,1,0,0,1,1,1,1,0,1
2629,G404485,1,0,0,1,1,1,0,0,0,1
2630,L927003,1,0,0,0,1,1,1,1,0,0
2631,F477453,1,0,0,1,1,0,0,0,0,1
2632,E706607,1,1,1,1,0,0,1,0,0,1
2633,Q69497,1,1,0,1,0,0,0,1,0,0
2634,X672018,1,0,0,0,1,1,0,1,0,0
2635,J509388,1,0,1,1,1,1,0,0,1,0
2636,Z177465,1,1,1,0,1,0,1,1,1,0
2637,W872847,1,0,0,0,1,0,0,0,1,0
2638,L639744,1,1,1,1,0,0,1,0,0,1
2639,O566378,0,0,0,0,1,0,0,1,0,1
2640,I138940,1,0,1,1,0,1,1,0,1,0
2641,S281020,1,0,1,0,1,1,0,1,0,0
2642,G410567,1,1,1,1,1,0,0,0,1,0
2643,T577346,1,0,0,0,0,1,1,1,0,1
2644,Y833178,1,1,0,1,1,1,0,1,0,1
2645,O404871,1,0,0,1,1,1,0,1,0,1
2646,E356128,1,1,1,0,0,0,0,1,0,1
2647,Z681811,1,0,0,1,0,1,1,0,0,1
2648,N524531,1,0,0,0,1,1,0,1,0,1
2649,C221288,1,0,0,0,0,0,1,1,0,1
2650,X821996,1,0,1,0,0,0,0,1,0,1
2651,R105246,1,1,0,0,0,1,0,0,0,0
2652,C229879,1,0,1,1,1,0,0,1,1,0
2653,U168359,1,0,0,0,1,1,0,0,0,1
2654,M661436,1,0,1,1,0,0,1,1,1,0
2655,T495094,1,0,0,1,1,1,1,1,1,0
2656,O549028,1,0,0,0,1,1,1,1,0,1
2657,C215264,1,1,0,1,0,0,0,1,0,1
2658,G499792,1,1,0,0,1,0,1,1,1,0
2659,R981365,1,1,0,0,1,1,0,1,0,1
2660,J832286,1,0,0,0,0,0,1,1,0,1
2661,T604835,1,0,1,1,0,1,1,1,0,0
2662,I643695,1,1,0,0,1,1,0,1,1,0
2663,D888294,1,0,0,0,1,0,1,1,0,0
2664,M477891,1,1,1,1,0,0,1,1,0,1
2665,D33088,1,0,1,0,1,0,1,1,0,0
2666,Z865787,1,0,1,1,1,1,1,0,0,0
2667,P151266,1,0,0,0,0,0,1,1,1,0
2668,Q616832,0,0,1,0,1,0,0,1,0,1
2669,R882445,1,1,0,0,1,1,1,0,1,0
2670,C72437,1,1,0,1,0,1,0,1,0,0
2671,E553347,0,0,0,1,0,1,1,1,0,1
2672,B129670,1,0,0,0,0,0,1,0,1,0
2673,T399319,1,0,1,0,0,0,1,0,1,0
2674,U954852,1,1,1,1,1,0,0,0,0,1
2675,R934554,1,1,1,1,1,1,0,0,0,1
2676,E926120,1,0,1,1,0,1,0,1,0,0
2677,Q806598,1,0,0,1,0,0,1,1,0,1
2678,K669942,1,1,0,1,0,1,0,1,1,0
2679,H203586,1,0,1,0,0,1,0,0,0,0
2680,M664307,1,0,0,1,0,1,0,1,0,1
2681,D308819,1,0,1,0,1,0,1,0,1,0
2682,P770229,0,1,1,1,0,1,0,1,1,0
2683,I445425,1,1,0,0,1,1,0,0,0,0
2684,R714397,0,0,0,0,0,0,1,1,1,0
2685,F60760,0,1,1,0,0,0,1,1,0,1
2686,G271409,1,0,0,0,1,1,1,1,0,0
2687,S509823,1,1,0,0,0,0,0,0,0,1
2688,Y244740,0,0,0,0,0,0,0,1,0,0
2689,W832522,1,1,1,0,1,0,1,0,1,0
2690,D676040,1,0,1,0,1,1,0,1,0,1
2691,K507325,1,1,1,1,1,1,1,1,0,1
2692,A22477,1,0,1,1,1,1,0,1,0,1
2693,C324392,1,0,1,1,0,0,0,1,0,1
2694,M516584,1,0,0,1,0,1,0,1,0,0
2695,A595003,1,0,0,0,0,1,1,1,0,1
2696,M812363,1,1,0,0,1,0,1,1,1,0
2697,H404111,1,1,1,0,1,0,1,1,0,1
2698,C980527,1,0,0,1,1,0,1,1,1,0
2699,O608143,1,1,1,0,0,0,0,0,0,1
2700,M739753,1,1,1,0,0,1,0,0,0,0
2701,J773316,1,0,0,0,0,0,1,0,0,1
2702,C94744,0,1,0,0,0,0,1,1,0,1
2703,V252156,1,0,0,0,1,0,1,0,0,1
2704,A995509,1,0,1,0,1,1,0,0,1,0
2705,N213769,1,1,0,0,0,0,1,1,0,1
2706,V639117,1,0,1,1,0,0,0,1,1,0
2707,P299531,1,0,0,0,1,1,1,1,0,0
2708,M649398,1,0,1,0,1,0,1,0,0,0
2709,W424467,1,0,0,1,1,0,0,1,0,0
2710,B12658,1,0,0,1,1,1,1,0,0,1
2711,J874338,1,0,0,0,0,1,0,1,0,0
2712,B276870,1,1,0,0,1,1,0,0,0,0
2713,G298695,1,0,1,0,1,0,1,1,1,0
2714,C308399,1,1,1,1,1,0,1,1,0,0
2715,H810717,1,1,1,0,1,1,0,1,0,1
2716,M697338,0,0,1,0,0,0,1,0,0,1
2717,U509405,1,0,1,1,0,1,0,1,0,0
2718,A936347,1,1,1,0,1,1,0,0,0,1
2719,S199884,1,0,1,0,1,0,1,0,0,0
2720,S287151,1,1,0,0,0,0,1,1,1,0
2721,K261171,1,0,0,1,0,0,0,1,0,1
2722,Y875215,1,0,1,0,1,1,0,1,0,0
2723,H361743,1,0,0,0,1,0,1,1,0,1
2724,J499878,0,1,1,1,0,1,1,0,0,0
2725,U561554,1,1,0,1,0,0,1,0,0,1
2726,K691390,1,0,1,0,1,1,1,1,1,0
2727,E342786,1,0,0,1,1,0,0,0,1,0
2728,Z367148,1,1,1,0,0,1,1,0,0,1
2729,C189627,1,0,1,1,1,0,0,1,0,0
2730,Q527117,1,0,0,0,0,1,0,0,0,0
2731,G485481,0,0,1,1,0,1,0,1,0,0
2732,H813222,1,0,1,1,1,0,0,1,0,1
2733,F636452,1,1,1,1,1,1,0,1,1,0
2734,X750751,1,0,0,0,0,0,1,1,0,1
2735,J491267,1,0,0,0,0,1,0,0,0,0
2736,Q969773,0,1,0,0,0,1,1,0,0,1
2737,J801308,1,0,0,0,0,1,1,0,0,1
2738,X386618,1,1,1,0,0,1,1,1,0,1
2739,H632227,0,1,0,1,1,1,0,1,0,1
2740,A784083,1,0,0,1,0,0,1,1,0,0
2741,Z887842,1,0,0,0,0,0,1,0,1,0
2742,S610382,1,0,0,0,1,1,1,1,0,1
2743,C707263,1,1,0,1,0,1,0,0,0,1
2744,N764043,0,0,0,1,1,1,1,1,0,1
2745,P417515,1,1,0,1,0,1,0,0,1,0
2746,F494529,1,0,1,0,1,1,0,1,0,1
2747,J826967,1,0,1,0,1,1,1,0,0,0
2748,P870952,1,0,1,0,0,1,1,1,0,1
2749,D518375,1,1,0,1,1,1,1,1,0,1
2750,U568821,1,1,0,0,1,1,1,1,0,1
2751,I918785,1,0,0,0,0,1,0,1,0,1
2752,J110435,1,0,1,1,0,1,1,0,0,1
2753,I133946,1,1,0,0,0,1,0,1,0,1
2754,Q940233,1,1,0,0,0,0,1,0,1,0
2755,J812375,1,0,0,0,0,1,0,0,1,0
2756,F592408,1,1,1,0,1,0,0,1,0,1
2757,L825804,1,0,0,0,1,0,1,1,1,0
2758,U25555,1,0,0,1,1,0,1,1,0,1
2759,V67946,1,0,0,1,0,0,0,0,0,1
2760,E929600,1,0,0,1,0,0,0,1,0,1
2761,S614208,1,0,1,1,1,1,0,1,0,1
2762,G991685,1,0,0,0,0,1,1,0,0,0
2763,E674878,1,0,1,0,0,0,0,1,1,0
2764,P885612,1,1,1,0,1,0,0,1,0,1
2765,N506492,1,0,0,0,0,0,1,1,0,1
2766,H173763,1,0,0,1,0,0,1,1,0,1
2767,Q561452,1,0,1,0,1,1,0,1,0,1
2768,J29801,1,1,1,0,0,1,1,0,0,0
2769,G862093,1,1,0,0,0,1,0,0,1,0
2770,T212690,0,0,0,0,0,0,0,0,1,0
2771,C494352,1,1,1,1,0,0,1,1,1,0
2772,S159222,1,1,1,0,0,0,0,0,0,1
2773,C739541,1,1,0,0,1,1,0,1,1,0
2774,M383323,1,0,1,0,0,0,1,1,0,1
2775,T923695,1,0,0,1,0,0,1,1,1,0
2776,E356051,1,0,1,0,0,0,1,0,1,0
2777,V852885,1,1,0,0,0,0,0,1,1,0
2778,W334401,1,1,0,0,1,1,0,0,0,0
2779,Y295853,1,0,0,0,0,1,0,1,0,0
2780,C143365,1,0,0,1,0,0,0,0,0,0
2781,H148227,1,0,1,1,1,1,0,0,0,1
2782,S396173,1,0,1,1,1,0,0,1,1,0
2783,D804379,1,0,1,1,0,1,1,0,0,0
2784,M153274,1,0,1,0,1,1,0,0,0,1
2785,F396974,1,0,1,1,1,0,1,1,0,1
2786,W249508,1,1,0,1,0,1,0,0,1,0
2787,W725805,1,0,1,1,0,0,0,0,1,0
2788,G36722,1,0,1,0,0,0,0,1,0,0
2789,K901767,1,0,0,1,1,0,1,1,0,0
2790,L33620,1,0,1,1,0,1,0,0,1,0
2791,P873435,1,1,0,1,1,1,1,1,0,1
2792,R287565,1,1,1,0,0,0,1,1,0,1
2793,J908654,1,1,0,1,0,0,0,1,0,1
2794,G313318,1,0,1,1,0,0,1,1,0,1
2795,C618633,1,1,0,0,1,0,1,1,0,0
2796,W979591,1,0,1,1,1,0,0,1,1,0
2797,X19182,1,0,1,1,0,1,0,1,0,0
2798,V920462,1,1,1,0,0,0,0,0,1,0
2799,T853519,1,0,0,1,1,1,1,1,0,1
2800,B969696,0,0,0,0,0,1,0,1,1,0
2801,O465631,1,0,0,0,1,0,1,1,0,0
2802,G214970,1,0,1,0,1,1,1,0,0,1
2803,H802855,1,1,0,1,0,1,1,1,1,0
2804,O585815,1,0,0,1,0,1,1,1,1,0
2805,O81996,0,1,0,0,0,1,1,1,0,1
2806,G736869,1,0,0,0,1,0,0,1,0,1
2807,W309629,0,0,0,1,1,0,0,1,1,0
2808,H775532,1,0,0,1,0,0,0,1,0,0
2809,E382571,0,1,0,1,0,1,0,1,0,0
2810,K900916,1,1,1,0,0,1,1,0,0,1
2811,H530265,1,0,1,1,0,0,1,1,0,1
2812,J461018,1,1,0,1,0,0,1,1,0,1
2813,E457135,1,0,1,0,1,0,0,1,0,0
2814,Y285316,1,1,1,0,1,0,0,1,0,0
2815,F31690,1,1,1,1,0,1,0,0,0,0
2816,C440041,1,0,1,1,0,1,0,0,0,0
2817,R633194,1,1,1,1,0,0,0,1,0,1
2818,H673597,1,0,0,1,1,0,0,0,0,1
2819,P37481,1,0,0,0,1,1,1,1,0,0
2820,D856880,1,0,0,1,1,0,1,1,1,0
2821,V57129,1,0,1,0,0,1,1,0,0,1
2822,P790445,1,1,0,0,1,1,1,1,0,1
2823,R714826,1,1,0,0,0,0,1,1,0,0
2824,H722651,1,0,1,0,0,1,0,1,0,1
2825,Y816622,1,1,1,0,0,1,0,0,1,0
2826,U385565,1,1,0,1,0,1,0,0,0,1
2827,R935213,1,1,0,0,1,1,1,0,0,1
2828,M05412,1,1,1,0,0,0,1,0,0,1
2829,Y216514,1,0,0,1,0,0,1,1,0,0
2830,U998688,1,1,0,1,1,1,1,0,0,1
2831,K411031,1,0,0,1,0,1,0,1,0,0
2832,M78179,1,0,1,1,0,1,0,0,0,1
2833,P20993,1,0,1,0,0,1,1,0,0,1
2834,W370012,1,1,0,0,1,1,0,1,0,1
2835,Q674118,1,0,0,0,1,0,0,1,0,1
2836,F415956,0,1,1,1,0,0,1,1,0,0
2837,M312951,1,1,0,1,0,1,1,0,0,0
2838,Q662651,1,0,1,1,1,1,0,1,1,0
2839,C336869,1,0,0,1,1,1,0,1,1,0
2840,A538839,1,1,1,0,0,1,1,1,0,1
2841,W912425,1,0,0,0,0,1,0,1,0,1
2842,O996932,1,0,0,0,0,0,0,1,0,1
2843,Z767061,0,0,0,1,0,1,1,1,0,1
2844,S191552,1,0,0,0,0,1,1,0,1,0
2845,G244590,1,0,0,1,1,0,1,1,1,0
2846,E566674,1,0,0,1,0,0,0,0,0,1
2847,J653677,1,1,1,1,0,1,1,0,1,0
2848,C28344,1,1,0,1,1,1,0,0,0,1
2849,H525851,1,0,0,0,0,1,1,0,0,0
2850,H609180,1,1,0,1,0,1,1,1,0,0
2851,C885204,1,0,1,0,1,0,0,1,1,0
2852,F934616,1,0,1,0,0,0,1,1,0,0
2853,W896687,1,0,1,1,0,1,0,1,0,1
2854,D556193,1,1,1,1,0,1,1,1,0,0
2855,L658290,1,0,0,0,0,1,0,0,0,1
2856,S245723,0,0,1,0,1,0,1,1,0,0
2857,U276149,1,1,1,0,0,1,1,0,1,0
2858,I580941,0,0,0,0,1,0,0,0,1,0
2859,J280552,1,0,0,1,1,0,1,0,0,1
2860,U993807,1,0,1,0,0,1,1,1,0,1
2861,G490319,1,1,0,0,0,0,1,0,1,0
2862,F426265,1,0,0,1,0,1,0,1,1,0
2863,O860612,1,1,1,0,0,0,1,1,1,0
2864,J740076,1,0,1,1,1,0,0,1,0,1
2865,C670730,1,1,0,0,0,1,0,0,0,1
2866,K19269,1,0,1,1,1,0,1,0,0,0
2867,O134369,1,0,0,1,0,0,1,0,1,0
2868,X290895,1,0,1,1,0,1,1,1,0,0
2869,C712292,1,1,0,0,1,0,0,1,0,0
2870,O186325,1,0,0,0,0,1,0,1,1,0
2871,D277330,1,0,1,0,0,1,0,1,0,1
2872,J437588,1,0,0,1,0,0,1,1,0,1
2873,P186990,1,0,0,0,1,0,1,0,0,0
2874,V352534,0,0,1,0,1,1,1,1,1,0
2875,V910386,1,0,0,0,0,0,0,1,1,0
2876,L163543,1,0,0,0,0,0,1,1,0,1
2877,X367479,1,0,1,0,0,0,0,1,1,0
2878,L61634,1,0,0,0,0,1,0,1,0,1
2879,Q483838,1,0,0,1,0,1,0,1,0,0
2880,M928377,1,0,0,0,1,0,0,1,1,0
2881,J20864,1,1,1,1,1,1,1,0,1,0
2882,W861209,0,0,0,1,1,0,0,1,0,1
2883,B18085,1,1,0,1,1,0,0,1,0,0
2884,Z506619,1,1,1,0,0,0,0,0,0,1
2885,I826620,1,0,0,1,1,0,0,1,0,1
2886,Y622815,1,0,0,0,1,0,1,1,0,0
2887,Q40996,1,0,0,0,0,0,1,0,0,0
2888,G932953,1,1,0,1,0,1,1,0,0,1
2889,A800117,1,0,0,0,1,1,1,1,0,0
2890,I88700,1,0,0,1,1,1,0,1,1,0
2891,Q747686,1,1,0,1,0,1,1,0,1,0
2892,R540763,1,1,1,1,0,0,1,0,0,1
2893,J304631,1,0,0,0,0,0,1,0,0,1
2894,Q590164,1,1,1,0,1,1,0,1,0,1
2895,Q567451,1,0,1,0,1,0,1,0,0,1
2896,J73042,0,0,1,0,0,0,0,0,1,0
2897,G364947,1,1,0,0,1,0,0,1,0,0
2898,Q501688,1,0,1,1,1,0,1,1,0,1
2899,B269098,1,0,1,0,0,0,1,1,0,0
2900,H73808,1,1,0,0,1,1,0,1,0,1
2901,W260869,1,0,0,0,1,1,1,1,0,1
2902,S204121,1,0,1,0,1,0,1,1,0,1
2903,O952757,1,1,1,1,1,1,0,1,0,1
2904,R378631,1,1,0,1,0,0,0,0,1,0
2905,O940498,0,0,1,0,1,1,0,0,0,0
2906,W100112,1,0,0,1,0,1,0,1,0,1
2907,X121568,1,0,1,0,0,1,0,1,0,0
2908,Q655052,1,0,0,1,0,1,1,0,0,1
2909,C485577,1,0,1,1,1,1,0,1,0,1
2910,X19436,1,1,1,1,1,0,0,0,0,1
2911,K505990,1,0,1,0,0,1,0,0,0,1
2912,A282518,1,0,1,0,0,1,1,1,0,1
2913,B591314,1,0,0,0,0,0,0,0,1,0
2914,I86932,1,1,1,1,0,0,1,1,1,0
2915,G554632,1,1,1,1,1,1,0,1,1,0
2916,O220358,1,1,1,0,1,1,1,0,0,0
2917,J687394,1,1,0,0,1,0,0,1,0,1
2918,D981634,1,0,0,1,0,1,0,0,0,1
2919,S963269,1,0,1,1,1,0,1,0,0,1
2920,G912657,1,0,1,0,0,0,0,0,0,1
2921,B75095,0,1,1,0,0,1,0,0,1,0
2922,K594387,0,0,1,1,0,0,0,0,1,0
2923,X371370,1,0,1,0,0,0,0,1,1,0
2924,I631527,1,1,1,1,1,0,1,1,1,0
2925,E261748,1,0,0,1,1,0,1,1,0,1
2926,L522392,1,1,1,1,1,1,0,1,0,1
2927,S130816,0,0,0,0,0,0,0,1,1,0
2928,Z236621,0,0,1,0,1,0,1,0,1,0
2929,P988126,1,0,1,0,1,1,0,1,0,1
2930,O279490,1,1,1,0,1,0,1,1,0,0
2931,F347644,1,1,0,1,0,0,1,0,0,1
2932,M134797,1,0,0,0,1,0,0,0,0,1
2933,J479196,1,0,0,1,1,1,1,0,1,0
2934,N147701,1,1,0,0,0,0,1,1,0,0
2935,U433590,1,1,1,0,1,1,0,0,0,1
2936,E517902,1,0,0,0,1,1,0,1,0,1
2937,X760972,1,0,0,1,1,1,1,1,1,0
2938,Z116711,1,0,0,0,1,0,1,1,0,1
2939,W951099,1,1,0,0,0,0,0,0,0,1
2940,U448618,1,0,0,0,1,0,1,0,0,1
2941,R245369,1,0,1,1,0,0,0,1,0,0
2942,C294086,1,0,1,0,1,0,1,1,1,0
2943,Z23232,1,0,1,1,1,0,0,0,0,1
2944,L480478,1,0,1,1,0,1,1,1,1,0
2945,B912449,1,0,0,1,1,0,1,1,1,0
2946,D291600,1,0,1,0,0,0,1,0,0,1
2947,L184027,1,0,0,1,1,0,1,1,1,0
2948,M495151,1,1,1,0,1,1,1,0,0,1
2949,M726047,1,1,0,0,0,0,0,0,0,1
2950,R91007,0,0,1,1,0,0,1,0,0,0
2951,G381370,1,0,1,1,0,1,1,1,0,1
2952,E399736,1,1,0,1,0,0,1,1,0,1
2953,N397043,1,1,1,1,1,0,1,0,0,1
2954,B874036,1,0,0,0,1,0,0,1,0,0
2955,E245051,1,1,1,0,1,0,0,1,1,0
2956,G933624,1,1,1,1,0,0,0,0,1,0
2957,C554295,1,0,0,0,1,0,0,0,0,1
2958,A981600,1,1,1,0,1,0,0,1,0,1
2959,N740549,1,0,1,1,1,1,0,0,0,0
2960,Y834953,1,1,1,0,0,0,0,0,1,0
2961,Q570234,1,1,0,0,0,1,0,0,0,0
2962,C867426,1,1,0,1,1,0,0,1,0,1
2963,G991106,1,0,0,1,0,1,0,1,0,0
2964,E688523,1,0,1,0,0,0,1,1,0,1
2965,K171239,1,0,1,1,0,0,0,0,1,0
2966,C666897,1,0,1,0,0,1,1,1,1,0
2967,S696170,1,0,1,0,1,0,1,1,0,1
2968,C234083,1,1,0,1,1,0,0,0,1,0
2969,T938913,1,0,0,0,1,0,0,0,0,0
2970,P964793,1,0,0,1,0,0,1,1,1,0
2971,Z663168,1,0,1,0,1,0,1,1,1,0
2972,X279803,1,0,0,1,1,0,0,0,0,0
2973,K838892,1,0,0,1,0,1,0,1,0,1
2974,Z505688,1,0,0,0,1,0,0,1,1,0
2975,F603571,1,0,0,0,0,0,0,1,1,0
2976,Y993038,1,0,1,1,0,0,0,0,0,0
2977,T325632,1,0,0,1,1,0,1,0,0,1
2978,M901199,1,0,0,0,1,0,0,1,0,1
2979,K99070,1,0,0,0,1,0,0,1,1,0
2980,K732789,0,0,0,0,1,1,0,1,0,1
2981,X517447,1,0,0,1,1,1,1,0,1,0
2982,S482304,1,0,1,0,0,1,1,1,0,0
2983,O464915,1,0,0,1,1,1,1,0,0,1
2984,E748603,1,0,0,0,0,1,1,0,0,1
2985,G512688,1,0,0,0,1,0,0,1,1,0
2986,Z128034,1,0,0,0,1,0,1,0,0,0
2987,S977870,1,0,0,1,1,1,1,1,0,1
2988,R394501,1,0,0,0,0,0,0,0,0,1
2989,N870975,1,1,0,1,1,1,0,0,0,1
2990,B562858,1,1,1,0,1,1,0,1,0,1
2991,G320703,1,0,0,1,0,1,0,0,1,0
2992,L643244,1,1,1,0,0,1,1,1,0,1
2993,Y244230,1,1,0,0,0,0,1,1,1,0
2994,J979357,1,0,1,0,1,0,0,0,1,0
2995,C152580,0,0,0,0,0,1,1,0,1,0
2996,J752914,1,1,0,0,0,1,0,0,1,0
2997,C14997,1,1,1,0,0,1,0,1,0,0
2998,I311125,1,0,1,1,1,0,0,1,1,0
2999,K346579,1,0,1,1,1,1,1,1,1,0
3000,G827935,1,0,0,1,1,1,0,1,0,0
3001,Z02519,1,1,0,1,1,0,1,1,0,1
3002,S719339,1,1,1,1,1,1,1,0,0,0
3003,Q240766,1,1,0,0,1,1,0,1,1,0
3004,S576265,1,0,1,0,1,1,1,0,0,1
3005,A224018,0,1,1,0,1,1,1,1,0,1
3006,Z286926,1,0,1,1,0,1,1,1,1,0
