,Age,Children,Churn,Contacts,DeviceProtection,Email,Fiber Optic,Income,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Male,Married,MonthlyCharge,Multiple,Never Married,Nonbinary,One year,OnlineBackup,OnlineSecurity,Outage_sec_perweek,PaperlessBilling,Phone,Port_modem,Separated,StreamingMovies,StreamingTV,Tablet,TechSupport,Techie,Tenure,Two Year,Widowed,Yearly_equip_failure,Bandwidth_GB_Year
1295,62,2,0,0,0,16,1,27329.96,5,4,4,5,2,5,4,5,0,0,147.460067,0,1,0,0,1,0,13.37613844,0,1,0,0,0,0,0,1,0,4.397705634,0,0,2,476.4598684
1296,89,3,0,0,0,12,1,56631.76,3,3,2,3,4,4,2,4,0,0,182.45383,1,0,0,0,0,0,6.839793198,0,1,0,0,0,1,0,1,0,11.08150154,1,0,0,1140.151122
1297,74,3,0,0,0,10,1,135171.31,4,3,4,2,5,4,2,4,0,0,144.960655,1,0,0,1,0,0,4.789435489,0,1,1,0,0,0,0,0,0,7.273510936,0,0,0,677.1757219
1298,28,10,1,2,0,13,0,7619.18,5,4,4,3,5,4,4,3,0,0,142.452604,0,1,0,0,1,1,12.28145524,1,1,1,0,0,1,1,0,0,12.01513041,0,0,0,2138.553831
1299,19,3,0,0,0,12,1,65377.87,4,4,3,3,3,3,3,4,0,1,147.442069,0,0,0,0,0,0,9.863350742,0,1,0,0,1,0,1,0,0,4.845060681,0,0,0,746.2481195
1300,63,0,1,4,0,17,0,23514.45,4,3,4,4,3,2,2,4,1,0,104.964303,0,0,0,0,0,0,10.6945716,1,1,0,0,0,0,0,1,1,11.19078648,0,1,0,1370.012453
1301,26,0,0,2,0,10,0,121993.18,5,5,5,6,3,6,4,5,0,0,139.9678,0,0,0,0,1,0,13.25969872,1,1,0,0,0,1,0,1,0,16.91776871,0,0,0,1754.601627
1302,45,1,1,0,1,12,1,35556.27,3,1,2,4,4,3,2,1,0,0,182.460772,0,0,0,0,1,0,12.2300724,0,0,1,0,1,0,1,0,1,21.16641251,0,1,0,2115.906589
1303,29,1,0,0,1,13,1,42326.58,2,3,3,2,3,3,4,3,0,0,164.988941,0,0,0,0,0,1,9.953164978,1,0,1,0,0,1,0,1,0,25.88644227,0,0,0,2576.783187
1304,87,0,0,1,1,11,0,4523.8,4,3,3,3,5,3,2,2,1,0,127.473844,0,0,0,1,1,0,13.69110294,1,1,0,0,0,0,0,0,0,15.59096202,0,0,0,1826.678884
1305,27,0,0,2,1,5,0,7128.27,4,4,4,5,3,3,5,4,1,0,149.984492,0,0,0,0,1,0,8.71758667,0,1,0,0,1,0,1,0,1,13.03099332,0,1,0,1559.824693
1306,50,10,0,1,0,13,0,126457.41,4,3,3,1,4,5,4,2,0,0,79.978861,0,1,0,0,0,0,18.94289163,0,1,0,0,0,0,1,0,0,8.034201127,0,0,3,961.7341695
1307,41,4,0,1,0,8,1,29093.29,2,2,3,2,4,3,2,2,0,0,137.468591,0,1,0,0,1,1,8.249879184,1,1,1,0,0,0,1,0,0,1.124656757,1,0,1,409.5740796
1308,70,0,0,2,1,13,0,65477.76,3,2,2,4,4,2,2,5,0,0,164.978458,0,0,0,0,1,1,12.97906926,1,1,0,0,1,0,0,0,1,3.551651444,1,1,1,1048.538032
1309,74,1,0,3,1,16,0,18185.88,3,4,4,3,4,5,4,3,0,0,154.975543,0,0,0,0,1,1,12.57260598,1,1,0,0,0,1,0,0,0,7.925553778,0,1,0,1460.729298
1310,72,0,0,1,1,12,1,34217.69,2,3,4,6,3,5,3,6,1,0,160.00128,1,1,0,1,0,1,13.58758162,1,1,0,0,0,0,0,0,0,3.685081574,0,0,0,539.9859818
1311,71,0,0,0,1,11,1,56034.16,1,4,2,5,2,3,2,3,0,0,182.460772,0,0,0,1,1,0,5.615789376,0,1,1,1,1,0,0,0,0,2.659423565,0,0,0,483.4546178
1312,55,4,1,2,1,12,0,16526.81,5,4,4,3,4,5,4,6,1,0,117.485813,0,0,0,0,0,0,10.86355397,1,1,0,0,0,1,0,0,0,1.355493769,0,1,0,541.4070913
1313,89,10,0,1,1,11,1,80803.77,3,3,4,4,3,5,3,4,0,0,159.965008,0,0,0,0,0,0,13.5735625,0,1,0,0,1,0,0,0,0,7.442451151,0,0,0,1030.206721
1314,38,3,1,1,0,11,1,40392.47,2,4,2,4,3,4,4,4,1,0,172.455519,0,0,0,0,1,1,9.73677222,1,1,0,0,1,0,0,0,0,11.03162791,0,1,0,1442.347357
1315,21,0,0,1,0,14,0,43889.69,4,5,5,5,4,4,3,3,0,0,129.976324,0,1,0,0,1,1,8.332567184,1,0,1,0,0,1,0,0,0,9.141192423,0,0,0,1204.678983
1316,71,3,0,0,1,17,0,30101.28,5,4,4,2,4,3,5,3,1,1,139.99789,0,0,0,0,0,0,5.210753949,1,1,0,0,1,0,1,1,0,4.633545041,1,0,2,730.1829735
1317,49,2,0,2,0,10,0,26569.81,4,4,4,3,5,4,4,5,0,0,94.972827,0,0,0,1,0,1,10.43343891,0,0,1,0,0,0,1,0,1,9.22316707,0,0,1,1304.854276
1318,74,6,0,1,0,15,1,67521.69,3,5,4,4,3,5,3,3,1,0,169.937833,0,0,0,0,1,0,7.67710837,1,1,1,1,1,0,0,0,0,24.0737635,0,0,0,2410.11164
1319,34,3,1,1,1,13,1,62441.01,2,2,3,2,3,4,3,2,1,0,187.484705,0,1,0,0,1,1,4.87057775,1,1,0,0,0,1,0,1,0,7.771315315,0,0,2,1278.688937
1320,42,0,0,0,0,11,1,19165.73,4,5,4,3,5,3,4,4,0,0,172.462354,1,0,0,0,0,1,5.221173325,1,1,0,1,0,1,0,0,0,5.7018635,1,0,1,831.9771606
1321,26,3,1,2,0,11,1,33846.23,5,6,4,3,3,5,4,5,0,1,275.119794,1,0,0,0,1,0,8.106603381,0,1,1,0,1,1,0,1,0,2.456217972,0,0,0,995.4220744
1322,48,0,0,0,1,17,1,24892.78,4,3,4,2,4,6,4,5,0,0,194.976769,1,0,0,0,0,0,8.546096292,0,0,0,0,0,1,0,1,0,2.849622074,0,1,1,592.8646912
1323,42,0,0,1,0,12,1,77107.03,3,3,3,3,4,5,4,4,0,0,112.455141,0,0,0,0,0,0,14.90633873,1,1,1,0,0,0,0,0,0,12.61694943,1,0,0,1055.617042
1324,88,0,1,0,0,8,0,35108.41,3,3,5,1,4,3,5,5,1,0,139.979239,0,0,0,0,1,1,14.54049442,0,1,0,1,1,0,1,0,0,2.967533379,0,0,1,525.3069851
1325,41,2,0,2,0,13,1,32296.27,4,3,3,2,5,3,2,3,1,1,245.131966,0,0,0,1,1,1,8.627473352,1,1,0,0,1,1,0,1,1,4.44463064,0,0,0,1128.690355
1326,55,4,0,3,0,13,0,27019.83,3,3,2,3,6,1,2,2,0,0,162.446995,0,0,0,0,1,0,11.27833464,1,1,0,0,1,0,0,1,0,10.92247392,1,1,0,1668.779606
1327,20,2,1,1,0,11,1,12353.15,4,3,5,4,4,3,3,4,1,1,169.937833,0,0,0,0,1,0,10.92368132,0,1,0,0,1,0,1,0,0,5.696461819,0,0,0,958.2229045
1328,83,3,0,1,1,10,0,35982.39,3,4,3,1,4,2,2,3,1,1,139.981577,0,0,0,0,1,0,10.6224092,0,1,0,0,0,1,0,0,0,5.173463744,0,0,0,825.6469228
1329,42,0,0,0,0,8,1,42104.6,4,4,5,5,1,6,6,5,1,0,144.960655,1,0,0,0,0,0,9.271510114,1,1,0,0,0,0,0,0,0,9.339307484,1,0,0,941.291001
1330,43,8,1,1,1,19,1,55656.36,2,2,3,3,4,2,2,3,1,1,184.978458,0,0,0,0,1,1,14.19303472,1,1,1,0,1,0,0,0,0,1.699850064,0,0,0,900.3977089
1331,72,1,1,3,1,9,0,48881.55,5,5,3,4,1,3,5,4,1,0,197.483972,1,0,0,0,1,1,9.095661093,0,1,1,0,1,0,0,0,0,3.955928538,0,1,0,1260.12789
1332,45,5,1,0,1,18,0,32000.75,5,4,6,4,3,6,5,3,1,0,220.161527,1,0,0,1,0,0,7.686998495,1,1,0,0,1,1,0,0,0,9.652842643,0,1,0,1618.259683
1333,18,1,1,1,0,14,1,29822.31,3,3,3,2,4,2,3,2,1,0,147.442069,0,0,0,0,0,0,11.72310409,1,1,0,0,1,0,0,0,0,16.53244292,0,1,0,1727.882293
1334,30,4,0,1,1,15,0,72270.25,3,3,5,3,3,4,4,5,1,0,164.985293,1,1,0,1,0,1,0.120057716,1,1,0,0,0,1,0,0,0,4.777862937,0,0,1,1464.442974
1335,25,0,1,1,0,12,0,27669.39,5,4,4,3,4,4,4,3,1,1,147.456419,1,0,0,0,1,0,8.498824483,0,1,1,0,0,0,0,0,1,22.57289049,0,0,0,2588.843484
1336,58,0,0,0,1,11,0,42027.65,5,4,5,4,3,4,3,4,0,0,104.97808,0,1,0,0,0,0,7.723994889,1,1,1,0,0,0,0,0,0,8.571860106,0,0,0,1170.35317
1337,86,0,1,0,0,15,0,69014.19,5,5,5,2,5,3,4,3,0,0,220.114868,1,0,0,0,0,0,10.58554141,1,1,0,0,1,1,0,0,0,7.195810535,1,1,0,1409.882802
1338,88,1,1,3,0,10,1,63827.57,2,4,1,5,3,3,2,3,1,0,182.446995,0,1,0,0,1,0,6.204764784,1,1,0,0,1,0,0,1,0,2.978504665,0,0,0,486.1105716
1339,48,5,0,0,1,13,1,16502.68,4,3,4,2,4,1,3,4,1,0,160.00128,1,1,0,0,0,1,9.457948968,1,1,0,0,0,0,0,0,0,2.661961707,0,0,0,688.7644008
1340,86,7,1,2,0,16,1,45181.64,3,3,2,3,2,3,4,2,1,0,240.114868,1,1,0,0,0,0,6.974510376,1,1,0,0,1,1,1,0,0,2.834098048,1,0,0,901.5457844
1341,39,3,1,4,1,12,1,45244.57,3,1,2,3,4,2,4,3,1,0,255.155493,1,0,0,1,0,1,11.5455462,0,1,0,1,1,1,0,0,0,8.637184433,0,0,0,1568.344567
1342,55,1,1,1,0,11,0,27457.73,3,4,3,3,5,2,3,3,0,0,220.114868,1,1,0,0,0,0,10.28781284,1,1,1,0,1,1,1,0,1,10.46190099,0,0,0,1809.921626
1343,34,0,0,4,1,8,0,7326.3,3,3,3,5,1,4,4,3,1,0,142.471255,0,0,0,0,0,0,9.24582929,1,1,0,0,0,1,0,1,0,4.861047755,1,1,1,1192.174805
1344,69,0,1,3,0,10,1,60631.73,5,4,4,4,2,5,5,4,0,0,179.947583,1,0,0,0,0,0,6.336266086,1,1,0,0,1,0,1,0,1,9.62893496,0,1,1,953.8934493
1345,72,8,0,1,1,13,1,55708.35,2,3,2,5,3,4,3,2,0,0,140.004928,0,0,0,0,0,1,11.95403555,1,1,0,0,0,0,1,1,1,4.248159714,0,0,0,682.4871065
1346,66,2,0,1,1,13,1,36635.39,3,3,4,3,3,3,5,5,1,0,187.484705,0,1,0,0,1,1,5.245083025,0,1,1,0,0,1,0,1,0,7.912612583,0,0,0,1154.565474
1347,39,2,1,0,1,14,0,11435.62,4,3,5,4,4,4,3,4,1,1,127.488728,0,0,0,0,0,0,8.931385159,1,1,1,0,1,0,0,0,0,3.135848347,0,0,0,677.2734494
1348,56,0,0,1,1,13,1,3381.33,4,3,3,3,3,2,3,3,0,1,162.471255,0,0,0,0,0,0,8.350691799,0,1,0,0,0,1,0,1,1,9.31669305,0,0,0,1024.582571
1349,44,3,1,3,1,16,0,57644.66,3,3,3,3,3,3,3,2,1,0,137.483594,1,1,0,0,0,0,13.18140871,1,1,1,0,0,0,0,0,0,6.485770796,0,0,1,1291.915318
1350,18,2,0,0,0,13,0,41967.93,4,4,5,4,2,4,3,6,1,0,149.944668,1,0,0,1,0,0,17.04978252,1,1,0,1,0,1,0,0,0,10.55505829,0,0,2,1755.239032
1351,70,1,0,1,1,12,1,27990.52,4,5,3,5,2,5,5,5,1,0,172.47417,0,0,0,1,0,0,8.304302989,0,1,0,0,1,0,0,1,0,19.43267321,0,0,1,1884.50089
1352,46,1,1,1,1,10,0,29318.41,3,3,4,4,5,4,4,4,1,1,184.979684,1,0,0,1,0,0,13.65178245,1,1,0,0,1,0,0,1,0,2.108441505,0,0,0,1029.123182
1353,30,4,0,1,1,12,0,33315.46,3,2,3,3,4,3,3,3,1,1,199.990219,1,0,0,1,1,1,14.81141178,1,1,1,0,0,1,1,1,0,16.08842518,0,0,0,2489.519356
1354,76,1,1,0,1,9,0,42506.64,2,2,4,3,4,4,3,4,1,1,172.503404,1,0,0,0,0,0,10.95303334,0,1,1,0,1,0,0,1,0,4.860645308,0,0,0,742.7794122
1355,33,4,0,1,0,11,0,6878.84,2,3,5,2,3,2,4,2,0,0,82.496547,0,0,0,1,0,1,8.61275076,0,1,1,1,0,0,0,0,0,18.88610542,0,0,0,1797.14783
1356,74,1,1,0,0,15,1,11856.64,5,5,5,5,2,4,4,4,1,1,182.446995,0,0,0,0,1,0,15.95494909,0,1,0,0,1,0,1,1,0,11.73492964,0,0,0,1249.494056
1357,21,0,1,1,0,10,0,19017.34,3,3,4,5,2,5,4,4,1,0,197.628838,0,0,0,0,1,0,12.03501573,0,1,0,1,1,1,1,0,0,9.841085026,0,0,0,1495.341126
1358,71,2,1,0,1,11,0,62781.25,2,1,1,4,4,4,3,3,1,1,174.988208,1,0,0,0,0,1,11.66278135,0,1,0,0,1,0,1,0,0,7.819783852,0,0,0,1516.797047
1359,66,4,1,0,1,10,0,5601.94,4,3,3,4,3,4,2,2,0,0,164.967019,0,0,0,0,1,0,13.63078539,1,1,1,0,0,1,0,1,1,29.70527547,0,0,1,3293.015758
1360,66,0,1,1,1,9,0,41527.17,2,3,2,4,3,4,2,3,1,0,207.475448,1,0,0,0,1,0,11.51565844,0,0,0,0,1,0,1,1,0,2.478012402,0,1,0,1057.037731
1361,35,0,1,2,0,15,0,11098.51,3,2,3,5,4,4,4,4,1,0,255.119794,1,1,0,0,1,0,4.48844021,1,1,1,0,1,1,0,1,0,4.089115347,0,0,0,1467.90459
1362,25,4,1,1,0,13,0,50670.27,4,4,4,3,5,3,4,6,1,0,142.452604,0,0,0,0,1,1,12.69180844,0,1,0,0,0,1,0,0,0,20.96092159,0,0,0,2743.734408
1363,43,0,0,0,1,12,0,30118.57,2,3,4,6,2,4,3,5,1,0,117.487242,0,0,0,0,0,0,7.636999105,0,1,0,0,0,0,1,1,1,4.55454522,0,1,0,976.9718156
1364,72,4,1,0,0,12,1,12704.28,4,5,4,3,2,5,4,4,1,0,275.119794,1,0,0,1,1,0,12.02547979,1,1,1,0,1,1,1,1,1,2.876901531,0,0,0,956.9132284
1365,25,3,1,1,1,12,1,54567.1,5,5,4,4,2,6,5,4,0,0,172.47417,0,0,0,0,0,0,8.842844227,0,1,1,0,1,0,0,1,0,5.682066541,0,0,0,884.6278615
1366,43,9,1,0,0,10,0,54250.43,2,3,2,2,5,2,3,2,0,0,159.947583,1,0,0,0,0,0,11.16875063,1,1,0,0,1,0,0,0,0,3.187512279,1,0,0,1201.898094
1367,57,1,0,0,1,10,1,73645.85,6,5,6,2,4,5,5,4,0,0,157.483594,1,1,0,0,0,0,1.726524839,0,0,1,0,0,0,0,0,0,7.93260821,1,0,0,810.4941232
1368,23,0,1,1,0,9,0,41979.65,4,3,5,4,4,5,4,4,1,0,172.456745,1,0,0,0,0,0,6.209819263,1,1,0,0,1,0,1,1,0,5.146834768,0,1,0,1237.560637
1369,20,1,0,0,0,5,1,40057.18,4,5,4,4,4,4,4,4,1,0,179.947583,1,0,0,0,0,0,14.81848646,0,1,0,0,1,0,0,0,0,21.63512984,0,0,0,2211.379038
1370,35,1,0,2,1,9,1,115520.53,6,5,4,5,2,5,4,4,0,1,149.99153,0,0,0,1,1,1,14.59968721,1,0,0,0,0,0,1,0,1,9.941798485,0,0,0,1144.495358
1371,81,3,0,1,1,14,1,18913.5,4,2,2,4,3,4,4,2,0,0,204.979684,1,1,0,0,0,0,6.998489346,0,1,1,0,1,0,0,1,0,15.26657624,0,0,1,1558.309095
1372,57,2,0,2,0,15,0,56342.23,3,2,3,3,3,3,3,3,1,1,104.992311,0,0,0,0,1,1,9.899590419,0,1,0,0,0,0,0,0,0,2.62860278,0,0,0,501.0626363
1373,32,1,0,0,0,8,1,57826.31,4,4,4,4,4,4,3,3,1,0,137.439154,0,0,0,0,0,0,7.233747171,0,1,1,0,0,1,1,0,1,2.045299662,1,1,0,495.8370195
1374,60,4,0,1,1,15,0,90889.4,5,4,4,3,4,4,4,4,1,0,242.657291,1,1,0,0,1,0,12.04083843,1,1,0,0,1,1,0,0,0,23.05042619,1,0,0,2730.054658
1375,64,4,1,1,1,15,1,36220.07,2,1,3,2,3,2,3,5,1,0,235.159141,0,0,0,0,0,1,12.30730362,0,1,0,1,1,1,1,1,0,7.677039536,0,0,2,1370.86345
1376,48,0,0,1,0,17,0,47229.76,3,3,4,4,3,3,3,4,1,0,117.468591,0,0,0,0,1,1,13.27653911,1,1,1,0,0,0,1,0,1,5.427546075,1,0,1,1111.834697
1377,40,4,1,2,0,9,0,22390.15,5,5,6,4,3,4,3,4,1,0,190.159922,0,0,0,0,0,1,9.873985217,0,1,1,0,1,1,1,1,0,14.05740045,1,0,1,1887.197833
1378,67,1,1,0,0,9,1,65392.96,2,4,4,3,4,3,3,3,0,0,159.987503,1,0,0,0,0,1,9.948525069,0,1,1,1,0,0,0,1,1,5.791194183,0,0,3,596.625449
1379,64,4,0,3,0,14,1,71721.17,3,3,4,3,4,3,4,4,0,0,169.944668,1,0,0,0,0,0,14.71733435,1,1,1,0,0,1,0,0,0,14.23594392,1,0,1,1507.046722
1380,21,0,1,0,0,13,0,45734.73,4,5,4,3,3,5,4,3,1,0,200.118516,0,0,0,0,0,0,7.051157559,1,1,1,0,1,1,0,1,0,3.883156675,0,1,0,1330.988714
1381,82,3,0,1,0,1,0,33168.88,3,2,2,3,3,3,3,3,1,0,129.948316,0,1,0,0,0,0,10.98310848,1,1,1,0,0,1,0,1,0,31.10956637,0,0,0,3192.755309
1382,72,2,0,2,1,13,0,22070.09,2,3,3,5,3,2,4,5,0,0,130.024412,0,1,0,0,1,1,16.15922157,1,0,1,0,0,0,0,1,0,4.891651665,1,0,0,644.4955303
1383,23,5,0,1,0,11,0,42479.0,3,3,2,4,4,4,4,4,0,0,159.964152,1,0,0,1,1,0,8.229564778,1,1,0,0,0,1,0,0,0,5.812856338,0,0,0,1076.076012
1384,37,3,0,0,0,11,1,31781.03,4,5,4,5,2,4,3,3,0,0,159.951231,0,0,0,1,0,0,9.016531101,0,1,1,0,1,0,0,1,0,1.67735795,0,1,0,432.0011277
1385,24,3,1,0,1,16,1,47256.46,4,4,4,6,3,4,3,3,1,0,192.470522,1,0,0,0,0,0,9.066791953,1,1,0,1,1,0,1,0,0,10.55675189,0,0,1,1437.241364
1386,40,3,0,2,0,12,1,122844.86,3,4,5,2,4,6,3,5,0,0,124.964303,0,1,0,0,0,0,15.15312675,1,1,0,0,0,0,0,1,0,10.08691319,0,0,2,951.5458256
1387,32,2,0,0,1,6,0,81622.91,2,2,4,4,4,2,1,2,1,0,200.165175,0,0,0,1,0,0,9.04153153,1,0,1,1,1,1,0,1,0,12.48678964,0,0,1,1733.107782
1388,59,3,1,2,1,20,1,52687.01,3,4,5,3,5,5,4,4,1,0,245.145743,0,0,0,0,1,1,11.44953763,0,1,1,0,1,1,0,0,0,9.553290527,1,1,0,1599.874839
1389,44,1,0,2,0,17,1,21817.19,4,3,3,3,4,4,3,4,0,0,159.951231,0,1,0,1,0,0,9.215937432,1,1,0,0,1,0,0,1,0,6.307898491,0,0,0,726.8978219
1390,60,1,0,1,0,13,0,38135.76,3,3,3,2,5,2,4,4,1,0,134.980139,1,0,0,0,1,0,8.071539004,1,1,1,0,0,0,0,0,0,7.195646567,0,1,0,831.4033785
1391,56,4,1,1,0,12,0,28438.52,3,4,3,4,2,4,3,4,0,0,175.133074,0,1,0,0,0,0,10.1125551,1,1,1,0,1,1,0,0,0,15.15825465,0,0,1,1798.360928
1392,23,3,1,1,0,10,0,22561.45,5,4,4,2,4,4,4,4,1,1,220.114868,1,0,0,0,0,0,10.62160932,0,1,0,0,1,1,0,0,0,22.56250894,0,0,2,3014.958938
1393,24,0,0,1,0,15,1,13935.17,3,4,2,2,5,3,3,3,0,1,162.468917,0,0,0,0,0,1,12.24888394,1,1,1,0,1,0,0,1,0,2.619468979,1,0,0,534.6671843
1394,85,0,0,2,0,12,0,15433.62,3,3,3,4,4,4,3,4,0,0,112.484375,1,1,0,1,0,0,13.41929614,0,1,0,0,0,0,0,0,0,7.321650003,0,0,0,552.7011071
1395,55,2,1,2,1,10,1,57281.66,2,3,2,3,3,4,3,5,0,0,242.628057,0,0,0,0,1,0,5.762293362,0,1,0,0,1,1,1,0,0,3.469955007,0,0,1,961.4921994
1396,52,4,1,3,0,10,0,48038.44,3,2,2,2,3,2,3,2,0,0,114.965789,0,0,0,0,0,0,9.5872321,1,1,1,1,1,0,0,0,0,17.88183906,0,0,0,1737.043258
1397,42,10,0,1,1,14,1,92748.49,3,5,3,4,2,3,3,4,0,0,124.97808,0,0,0,0,0,0,14.30597862,0,1,1,0,0,0,0,0,0,12.33304231,0,0,0,1425.346946
1398,49,4,0,1,0,14,0,27950.05,5,4,5,4,3,3,5,5,1,0,139.934918,0,0,0,1,1,0,8.088610041,0,1,0,1,0,1,1,0,0,17.12047934,0,0,0,2275.16632
1399,84,0,1,2,1,2,1,43525.94,4,4,4,2,3,4,4,4,0,0,184.985293,1,0,1,0,0,1,10.55912151,1,1,0,0,0,1,0,0,0,4.32321356,0,0,2,627.3962656
1400,45,3,0,0,0,14,1,55370.33,3,3,3,2,4,2,3,4,0,0,182.483267,1,1,0,0,1,1,13.11354412,0,0,0,0,0,0,0,1,0,7.59915732,1,0,0,972.4555268
1401,24,3,1,1,1,11,0,31003.45,3,4,3,4,2,5,4,5,1,1,255.133571,1,0,0,1,1,0,9.234299939,0,1,0,0,1,1,1,0,1,12.71183755,0,0,0,2383.673575
1402,32,2,1,3,0,11,1,55523.0,5,5,4,5,5,3,3,3,0,0,169.937833,0,0,0,0,1,0,10.21011328,0,1,0,1,1,0,0,0,1,3.868738215,0,0,0,686.8335296
1403,18,8,0,0,0,13,0,15782.0,3,4,3,3,4,4,2,4,0,0,129.959755,0,0,0,0,0,1,7.592089883,0,1,1,0,1,0,0,0,0,6.642819537,1,0,0,1539.452153
1404,73,0,0,1,0,14,1,47596.81,4,2,3,3,4,5,2,3,0,0,252.62403,1,1,0,1,0,0,9.923698853,0,1,0,0,1,1,0,1,0,3.871799525,0,0,0,770.971694
1405,87,3,1,1,1,14,0,11565.2,4,5,4,6,1,6,4,4,0,0,245.174977,1,0,0,1,1,1,10.35922638,1,1,0,1,1,1,1,0,0,2.288223389,0,0,0,937.6860638
1406,62,4,0,1,0,14,0,24216.4,4,4,3,4,3,3,3,3,1,0,132.466002,0,1,0,0,0,1,13.09191109,0,0,0,0,0,1,1,1,0,9.331730104,1,0,0,1579.887065
1407,82,1,1,1,0,13,0,10429.51,3,4,5,4,4,3,3,5,0,1,222.632554,1,0,1,0,0,1,8.102739551,0,1,0,0,1,1,0,0,0,17.01228541,0,0,1,2294.265591
1408,71,3,0,0,1,11,0,34905.9,4,3,5,5,2,3,5,5,1,0,165.018175,1,0,0,0,0,1,13.49890874,1,1,1,1,0,1,1,1,0,4.556801333,0,0,0,871.9497737
1409,71,1,0,0,0,13,0,97462.46,2,3,4,3,4,3,2,4,1,0,127.442069,0,0,0,1,0,0,12.05972869,1,1,1,0,1,0,1,0,0,1.522691557,0,0,0,737.7421962
1410,55,0,1,2,0,15,0,39746.81,3,3,4,3,3,2,3,2,0,0,152.495236,1,0,0,0,0,1,8.242313408,0,1,0,0,0,1,0,1,1,2.988653862,0,1,0,571.3635369
1411,61,2,0,2,1,12,0,41817.73,3,4,3,3,4,2,6,5,1,0,139.965008,0,0,0,0,0,0,5.326776882,0,1,1,0,1,0,1,0,0,9.821119931,1,0,0,1566.414462
1412,41,3,1,1,0,6,0,17888.07,2,3,3,3,4,3,1,1,0,0,129.948316,0,0,0,0,0,0,14.62580855,1,0,1,0,0,1,0,1,0,2.495010749,0,1,0,935.5106086
1413,54,4,0,1,1,10,0,30398.93,4,4,4,4,3,3,4,5,0,0,144.988941,0,0,0,0,0,1,10.79945853,0,1,0,0,0,1,1,1,0,4.452382314,1,0,0,1244.404963
1414,53,0,1,1,1,12,0,8657.1,3,3,3,6,3,3,3,3,0,1,149.992756,1,0,0,0,0,0,10.75378608,0,1,0,0,0,0,0,1,0,3.847102787,0,0,1,875.8840004
1415,49,3,0,0,0,14,1,46183.9,5,4,3,5,2,8,6,5,0,1,159.951231,0,0,0,0,0,0,6.399633802,1,1,1,0,1,0,1,1,0,3.688657724,0,0,2,557.4590468
1416,69,2,1,2,1,4,0,9106.57,3,4,3,4,4,4,4,4,1,0,184.979684,1,0,0,0,0,0,12.29278948,1,1,1,0,1,0,1,1,0,21.13118502,0,1,0,2543.181756
1417,59,1,0,1,0,11,1,50103.36,4,5,4,4,3,4,4,3,0,0,127.481989,0,1,0,1,0,1,6.223741222,1,1,1,0,0,0,0,1,0,23.44153546,0,0,0,1997.134556
1418,18,1,1,0,0,13,0,1193.19,5,6,4,3,3,4,4,5,0,0,132.466002,0,0,0,0,0,1,12.00707872,1,1,1,0,0,1,0,1,1,4.594946825,0,1,0,1196.617394
1419,36,2,1,1,0,10,1,57322.77,2,2,3,4,3,4,3,5,0,0,192.440432,1,0,1,0,1,0,16.89111923,0,1,1,1,0,1,0,0,0,8.085917091,0,0,0,1088.288955
1420,55,1,0,2,1,14,0,7682.28,3,2,2,4,3,3,4,3,1,0,139.99789,0,1,0,1,0,0,8.462349988,1,1,0,0,1,0,1,1,0,6.086525665,0,0,0,840.1259162
1421,22,1,0,1,1,15,1,13337.97,4,2,3,2,4,5,3,2,0,0,217.472533,1,0,0,1,1,0,10.99334684,1,1,0,1,0,1,0,1,0,3.295993837,0,0,1,839.4587853
1422,56,3,0,1,0,15,0,66945.1,3,2,3,5,2,5,4,5,1,0,139.934918,0,0,0,1,1,0,11.91191765,1,1,1,0,0,1,0,0,0,2.354138635,0,1,0,1011.509096
1423,89,1,1,1,1,14,0,38227.48,3,3,3,2,5,2,1,5,0,0,139.981577,0,0,0,0,1,0,8.849510435,1,1,1,1,0,1,1,0,1,5.68109955,0,0,0,738.9464573
1424,82,1,0,0,0,11,1,60150.88,3,3,3,3,4,4,4,2,1,0,149.977753,0,0,0,0,1,1,8.637279441,0,1,0,0,0,0,0,1,0,16.96762986,0,0,1,1567.544174
1425,35,7,1,2,0,10,1,49128.48,4,4,2,5,2,5,4,5,1,0,147.442069,0,0,0,0,0,0,13.3037367,1,1,1,0,1,0,1,0,0,4.544027018,0,0,0,874.5485738
1426,20,0,1,0,0,12,0,23702.37,3,3,3,3,3,3,4,4,1,1,149.937833,0,0,0,0,1,0,12.77224032,0,1,0,0,1,0,0,0,0,10.3444125,0,0,0,1690.990907
1427,39,1,1,0,0,14,0,25368.71,4,4,5,3,5,2,3,3,0,0,129.959755,0,0,0,0,0,1,8.6548926,1,1,1,1,1,0,0,0,0,4.672608309,0,0,0,1093.673208
1428,65,2,0,1,1,13,0,1593.76,2,2,4,5,3,3,4,3,1,0,137.483594,1,0,0,0,0,0,10.617244,0,0,0,1,0,0,0,0,0,11.44470291,0,0,0,1598.603464
1429,28,3,1,2,1,20,1,24984.75,2,3,3,4,2,2,3,3,0,0,204.963371,1,0,0,0,1,0,9.103936329,1,1,1,0,0,1,0,0,0,16.78883402,0,0,1,1982.607316
1430,86,1,1,3,1,10,0,29315.24,2,2,3,4,3,4,3,4,1,0,270.160419,1,0,0,0,1,1,7.420757697,1,1,1,0,1,1,0,1,0,10.27733324,0,0,0,1998.877156
